client_id,client_type,gender,country,region,acquisition_purpose,satisfaction_score,loan_applied,transaction_date,floor_area_sqft,sale_price
C0369,Individual,F,USA,Utah,Home,2,Yes,2025-03-01,1110.23,325628.04
C0369,Individual,F,USA,Utah,Home,2,Yes,2025-08-01,784.09,172499.8
C0370,Individual,F,Russia,Krasnodar Krai,Home,1,No,2024-03-01,992.68,320644.43
C0370,Individual,F,Russia,Krasnodar Krai,Home,1,No,2024-12-01,1333.01,373874.21
C0370,Individual,F,Russia,Krasnodar Krai,Home,1,No,2025-04-01,1839.34,552125.64
C0370,Individual,F,Russia,Krasnodar Krai,Home,1,No,2025-06-01,1174.48,366989.11
C0371,Individual,M,Belgium,Wallonia,Investment,3,No,2024-05-01,474.93,152103.81
C0371,Individual,M,Belgium,Wallonia,Investment,3,No,2024-08-01,1001.72,369988.32
C0371,Individual,M,Belgium,Wallonia,Investment,3,No,2024-11-01,1051.39,305116.48
C0372,Individual,F,Belgium,Flanders,Investment,1,No,2024-04-01,840.25,241961.7
C0372,Individual,F,Belgium,Flanders,Investment,1,No,2024-12-01,1523.02,496384.24
C0372,Individual,F,Belgium,Flanders,Investment,1,No,2025-11-01,1721.96,541782.12
C0373,Individual,F,USA,Georgia,Home,2,No,2024-10-01,1678.17,512134.29
C0373,Individual,F,USA,Georgia,Home,2,No,2024-11-01,1159.31,327566.38
C0373,Individual,F,USA,Georgia,Home,2,No,2025-03-01,644.06,207576.51
C0374,Individual,F,Australia,New South Wales,Investment,4,Yes,2024-01-01,689.75,231937.37
C0374,Individual,F,Australia,New South Wales,Investment,4,Yes,2024-01-01,500.17,174301.38
C0374,Individual,F,Australia,New South Wales,Investment,4,Yes,2024-08-01,913.15,272720.31
C0374,Individual,F,Australia,New South Wales,Investment,4,Yes,2024-10-01,837.37,237866.8
C0375,Individual,M,USA,California,Investment,4,No,2024-05-01,1397.58,463091.82
C0375,Individual,M,USA,California,Investment,4,No,2024-10-01,1201.04,398974.61
C0375,Individual,M,USA,California,Investment,4,No,2025-01-01,1075.42,316514.21
C0376,Individual,F,USA,California,Home,3,No,2024-03-01,1523.02,415409.21
C0376,Individual,F,USA,California,Home,3,No,2024-06-01,1721.96,474499.21
C0376,Individual,F,USA,California,Home,3,No,2024-06-01,840.25,292899.87
C0377,Individual,M,USA,Washington,Home,4,No,2024-04-01,836.32,256437.11
C0377,Individual,M,USA,Washington,Home,4,No,2024-10-01,1093.67,319434.72
C0377,Individual,M,USA,Washington,Home,4,No,2025-06-01,782.15,246908.49
C0378,Individual,F,USA,California,Investment,3,Yes,2024-08-01,892.75,247337.57
C0378,Individual,F,USA,California,Investment,3,Yes,2024-11-01,1264.43,349197.14
C0378,Individual,F,USA,California,Investment,3,Yes,2025-07-01,793.1,215852.8
C0379,Company,M,USA,California,Investment,2,Yes,2024-02-01,1174.48,333111.95
C0379,Company,M,USA,California,Investment,2,Yes,2024-03-01,1437.62,415669.45
C0379,Company,M,USA,California,Investment,2,Yes,2024-12-01,589.61,148198.24
C0379,Company,M,USA,California,Investment,2,Yes,2025-07-01,1260.31,357939.72
C0380,Individual,F,USA,California,Home,3,Yes,2024-04-01,786.36,221476.9
C0380,Individual,F,USA,California,Home,3,Yes,2024-05-01,1901.65,518564.66
C0380,Individual,F,USA,California,Home,3,Yes,2024-09-01,838.34,199667.31
C0381,Individual,M,USA,California,Home,5,Yes,2024-06-01,1232.68,278765.3
C0381,Individual,M,USA,California,Home,5,Yes,2024-09-01,1059.07,285091.79
C0381,Individual,M,USA,California,Home,5,Yes,2025-12-01,1272.95,315056.1
C0382,Individual,M,USA,California,Investment,1,Yes,2024-06-01,783.03,275110.41
C0382,Individual,M,USA,California,Investment,1,Yes,2024-06-01,961.01,307857.51
C0382,Individual,M,USA,California,Investment,1,Yes,2024-09-01,1198.57,397171.33
C0383,Company,F,Mexico,Mexico City,Investment,3,No,2024-03-01,753.29,227882.99
C0383,Company,F,Mexico,Mexico City,Investment,3,No,2024-10-01,585.77,159915.67
C0383,Company,F,Mexico,Mexico City,Investment,3,No,2025-05-01,441.65,126200.04
C0383,Company,F,Mexico,Mexico City,Investment,3,No,2025-10-01,1457.92,454071.94
C0384,Individual,F,USA,California,Home,3,Yes,2024-07-01,892.75,283367.29
C0384,Individual,F,USA,California,Home,3,Yes,2025-02-01,948.04,361049.96
C0384,Individual,F,USA,California,Home,3,Yes,2025-12-01,1307.35,366344.49
C0385,Individual,M,UK,Northern Ireland,Investment,4,No,2024-04-01,787.64,280404.22
C0385,Individual,M,UK,Northern Ireland,Investment,4,No,2024-12-01,1351.57,403458.01
C0385,Individual,M,UK,Northern Ireland,Investment,4,No,2025-12-01,1692.61,605784.18
C0386,Individual,F,USA,Colorado,Home,2,No,2024-09-01,1294.91,409266.01
C0386,Individual,F,USA,Colorado,Home,2,No,2025-08-01,1741.96,704058.44
C0386,Individual,F,USA,Colorado,Home,2,No,2025-10-01,1298.37,520647.76
C0387,Individual,F,USA,California,Home,2,Yes,2024-04-01,1602.22,575135.54
C0387,Individual,F,USA,California,Home,2,Yes,2024-08-01,1703.94,520269.17
C0387,Individual,F,USA,California,Home,2,Yes,2024-12-01,1469.73,507209.24
C0387,Individual,F,USA,California,Home,2,Yes,2025-09-01,1445.3,390369.6
C0388,Individual,M,USA,California,Home,4,No,2024-07-01,1164.55,395393.94
C0388,Individual,M,USA,California,Home,4,No,2024-12-01,1138.32,354595.01
C0388,Individual,M,USA,California,Home,4,No,2025-03-01,624.96,211905.97
C0389,Individual,M,USA,Colorado,Home,3,No,2024-05-01,914.01,250239.86
C0389,Individual,M,USA,Colorado,Home,3,No,2024-09-01,1645.93,425737.07
C0389,Individual,M,USA,Colorado,Home,3,No,2025-05-01,1473.68,439227.72
C0389,Individual,M,USA,Colorado,Home,3,No,2025-06-01,442.74,146344.44
C0390,Individual,M,Canada,Quebec,Investment,2,No,2024-06-01,1777.51,512970.75
C0390,Individual,M,Canada,Quebec,Investment,2,No,2024-07-01,1664.17,550273.32
C0390,Individual,M,Canada,Quebec,Investment,2,No,2024-08-01,706.3,249209.28
C0390,Individual,M,Canada,Quebec,Investment,2,No,2024-09-01,1033.08,366308.72
C0391,Individual,F,USA,California,Home,5,No,2024-01-01,786.98,242144.72
C0391,Individual,F,USA,California,Home,5,No,2024-04-01,1567.93,502064.98
C0391,Individual,F,USA,California,Home,5,No,2024-08-01,838.34,290803.21
C0392,Individual,F,USA,Arizona,Home,2,Yes,2024-05-01,913.15,251686.03
C0392,Individual,F,USA,Arizona,Home,2,Yes,2025-01-01,1587.57,448959.32
C0392,Individual,F,USA,Arizona,Home,2,Yes,2025-07-01,500.17,135718.84
C0392,Individual,F,USA,Arizona,Home,2,Yes,2025-09-01,689.75,179465.84
C0393,Individual,F,USA,Arizona,Home,4,No,2024-05-01,1599.44,492421.76
C0393,Individual,F,USA,Arizona,Home,4,No,2024-06-01,1397.4,394000.01
C0393,Individual,F,USA,Arizona,Home,4,No,2024-08-01,1098.38,389593.41
C0393,Individual,F,USA,Arizona,Home,4,No,2025-05-01,1097.36,340541.6
C0394,Individual,F,USA,Colorado,Home,3,Yes,2024-04-01,1071.02,313618.17
C0394,Individual,F,USA,Colorado,Home,3,Yes,2024-10-01,514.67,153024.68
C0394,Individual,F,USA,Colorado,Home,3,Yes,2025-01-01,1817.64,600821.21
C0394,Individual,F,USA,Colorado,Home,3,Yes,2025-08-01,763.88,191375.94
C0395,Individual,F,USA,Florida,Home,1,No,2024-04-01,1752.38,493489.81
C0395,Individual,F,USA,Florida,Home,1,No,2024-12-01,916.9,305098.44
C0395,Individual,F,USA,Florida,Home,1,No,2025-01-01,1241.14,354546.23
C0396,Individual,M,USA,Nevada,Home,5,No,2024-01-01,748.06,222435.93
C0396,Individual,M,USA,Nevada,Home,5,No,2024-04-01,1170.96,414855.4
C0396,Individual,M,USA,Nevada,Home,5,No,2024-11-01,557.9,178488.52
C0396,Individual,M,USA,Nevada,Home,5,No,2025-08-01,1108.09,365667.4
C0397,Individual,F,USA,California,Home,5,No,2024-03-01,961.01,299573.55
C0397,Individual,F,USA,California,Home,5,No,2025-01-01,786.98,239134.14
C0397,Individual,F,USA,California,Home,5,No,2025-07-01,838.34,254835.58
C0398,Individual,F,USA,Texas,Home,1,Yes,2024-03-01,763.88,244367.92
C0398,Individual,F,USA,Texas,Home,1,Yes,2024-04-01,1232.31,396712.69
C0398,Individual,F,USA,Texas,Home,1,Yes,2024-07-01,1232.2,416143.54
C0398,Individual,F,USA,Texas,Home,1,Yes,2024-07-01,514.67,129469.7
C0399,Individual,M,USA,California,Home,4,No,2024-01-01,1048.61,291311.69
C0399,Individual,M,USA,California,Home,4,No,2024-08-01,774.16,227335.39
C0399,Individual,M,USA,California,Home,4,No,2024-11-01,1623.8,470140.59
C0399,Individual,M,USA,California,Home,4,No,2025-02-01,925.63,240269.82
C0400,Individual,M,USA,California,Home,4,No,2024-01-01,1926.19,479620.3
C0400,Individual,M,USA,California,Home,4,No,2024-06-01,708.32,197007.65
C0400,Individual,M,USA,California,Home,4,No,2025-02-01,890.65,284422.16
C0400,Individual,M,USA,California,Home,4,No,2025-06-01,1431.42,399102.88
C0401,Individual,M,USA,Arizona,Home,5,Yes,2024-01-01,1147.71,338232.19
C0401,Individual,M,USA,Arizona,Home,5,Yes,2024-05-01,622.2,207963.57
C0401,Individual,M,USA,Arizona,Home,5,Yes,2025-02-01,888.5,247222.26
C0401,Individual,M,USA,Arizona,Home,5,Yes,2025-04-01,753.87,227495.05
C0402,Individual,F,USA,Georgia,Home,5,No,2024-02-01,782.15,251843.7
C0402,Individual,F,USA,Georgia,Home,5,No,2024-12-01,1432.77,419555.74
C0402,Individual,F,USA,Georgia,Home,5,No,2025-10-01,1093.67,382767.51
C0403,Individual,F,Australia,New South Wales,Home,1,No,2024-04-01,721.83,197541.36
C0403,Individual,F,Australia,New South Wales,Home,1,No,2024-05-01,1678.17,430423.76
C0403,Individual,F,Australia,New South Wales,Home,1,No,2024-07-01,782.92,250827.86
C0404,Individual,F,France,Normandy,Investment,1,No,2024-06-01,530.28,170715.21
C0404,Individual,F,France,Normandy,Investment,1,No,2025-02-01,1098.83,385857.81
C0404,Individual,F,France,Normandy,Investment,1,No,2025-11-01,630.83,175215.94
C0405,Company,M,USA,Colorado,Home,1,No,2024-02-01,543.61,149919.38
C0405,Company,M,USA,Colorado,Home,1,No,2024-07-01,1414.44,343623.68
C0405,Company,M,USA,Colorado,Home,1,No,2024-12-01,1481.32,453518.72
C0405,Company,M,USA,Colorado,Home,1,No,2025-05-01,1122.15,363901.47
C0406,Individual,F,USA,Colorado,Home,3,No,2024-03-01,917.53,333493.87
C0406,Individual,F,USA,Colorado,Home,3,No,2024-04-01,1904.38,525171.0
C0406,Individual,F,USA,Colorado,Home,3,No,2024-12-01,858.93,244324.93
C0406,Individual,F,USA,Colorado,Home,3,No,2025-01-01,679.93,214175.32
C0407,Individual,F,USA,California,Home,2,No,2024-04-01,1333.63,406850.28
C0407,Individual,F,USA,California,Home,2,No,2024-04-01,1089.64,312192.36
C0407,Individual,F,USA,California,Home,2,No,2024-07-01,1109.27,331593.61
C0407,Individual,F,USA,California,Home,2,No,2024-12-01,650.67,203858.66
C0408,Individual,M,USA,California,Home,3,No,2024-05-01,760.39,242012.41
C0408,Individual,M,USA,California,Home,3,No,2025-08-01,1765.37,574122.16
C0408,Individual,M,USA,California,Home,3,No,2025-10-01,1713.42,504362.44
C0409,Individual,M,USA,Nevada,Home,1,Yes,2024-02-01,1894.96,599891.42
C0409,Individual,M,USA,Nevada,Home,1,Yes,2024-03-01,788.59,296993.27
C0409,Individual,M,USA,Nevada,Home,1,Yes,2024-07-01,1172.34,417344.04
C0409,Individual,M,USA,Nevada,Home,1,Yes,2024-12-01,1941.62,502440.47
C0410,Individual,F,Russia,Saint Petersburg,Home,5,Yes,2025-01-01,790.05,238107.01
C0410,Individual,F,Russia,Saint Petersburg,Home,5,Yes,2025-02-01,829.2,259423.47
C0410,Individual,F,Russia,Saint Petersburg,Home,5,Yes,2025-03-01,1948.32,524175.54
C0411,Individual,F,USA,California,Home,2,No,2024-03-01,734.73,258544.89
C0411,Individual,F,USA,California,Home,2,No,2024-06-01,1487.17,475205.98
C0411,Individual,F,USA,California,Home,2,No,2024-06-01,429.34,163236.34
C0412,Individual,F,UK,Scotland,Home,5,No,2024-06-01,1750.89,493587.18
C0412,Individual,F,UK,Scotland,Home,5,No,2024-11-01,1294.85,383816.78
C0412,Individual,F,UK,Scotland,Home,5,No,2025-03-01,736.77,222972.29
C0413,Individual,M,Canada,British Columbia,Home,3,No,2024-10-01,1806.7,537806.31
C0413,Individual,M,Canada,British Columbia,Home,3,No,2025-02-01,1278.95,407835.54
C0413,Individual,M,Canada,British Columbia,Home,3,No,2025-04-01,1171.04,361700.25
C0413,Individual,M,Canada,British Columbia,Home,3,No,2025-09-01,1469.14,461784.12
C0414,Individual,M,USA,California,Home,4,No,2024-06-01,759.72,216311.55
C0414,Individual,M,USA,California,Home,4,No,2025-02-01,1618.34,518926.42
C0414,Individual,M,USA,California,Home,4,No,2025-07-01,1416.81,463942.66
C0414,Individual,M,USA,California,Home,4,No,2025-11-01,784.09,212968.31
C0415,Individual,F,USA,Nevada,Home,5,Yes,2024-02-01,1623.8,503380.47
C0415,Individual,F,USA,Nevada,Home,5,Yes,2024-06-01,925.63,221533.82
C0415,Individual,F,USA,Nevada,Home,5,Yes,2024-06-01,1048.61,335592.41
C0415,Individual,F,USA,Nevada,Home,5,Yes,2024-07-01,774.16,245421.65
C0416,Company,M,Germany,North Rhine-Westphalia,Investment,5,Yes,2024-09-01,736.77,208529.56
C0416,Company,M,Germany,North Rhine-Westphalia,Investment,5,Yes,2024-10-01,1750.89,492952.77
C0416,Company,M,Germany,North Rhine-Westphalia,Investment,5,Yes,2025-11-01,1294.85,358050.18
C0417,Individual,M,USA,Utah,Home,2,No,2024-06-01,1279.23,342309.1
C0417,Individual,M,USA,Utah,Home,2,No,2024-08-01,1620.07,583440.71
C0417,Individual,M,USA,Utah,Home,2,No,2024-09-01,1516.4,429024.15
C0418,Individual,M,USA,Arizona,Home,5,No,2024-05-01,1625.38,526678.44
C0418,Individual,M,USA,Arizona,Home,5,No,2024-09-01,1565.26,529967.66
C0418,Individual,M,USA,Arizona,Home,5,No,2024-11-01,1391.68,414228.09
C0418,Individual,M,USA,Arizona,Home,5,No,2025-04-01,524.97,158612.64
C0419,Individual,M,USA,Washington,Home,3,Yes,2024-01-01,1414.44,419691.92
C0419,Individual,M,USA,Washington,Home,3,Yes,2024-02-01,1165.89,335996.76
C0419,Individual,M,USA,Washington,Home,3,Yes,2024-04-01,520.49,146968.53
C0419,Individual,M,USA,Washington,Home,3,Yes,2024-12-01,860.97,271354.98
C0420,Individual,F,USA,California,Home,5,No,2024-09-01,737.92,236557.17
C0420,Individual,F,USA,California,Home,5,No,2024-11-01,1849.4,588644.89
C0420,Individual,F,USA,California,Home,5,No,2025-04-01,1403.33,434894.1
C0421,Individual,M,Germany,Hesse,Investment,5,Yes,2024-05-01,601.23,160509.63
C0421,Individual,M,Germany,Hesse,Investment,5,Yes,2024-12-01,1869.93,585167.95
C0421,Individual,M,Germany,Hesse,Investment,5,Yes,2025-02-01,1555.67,503083.73
C0421,Individual,M,Germany,Hesse,Investment,5,Yes,2025-12-01,788.79,247002.06
C0422,Company,F,USA,California,Home,1,Yes,2024-03-01,653.41,195438.27
C0422,Company,F,USA,California,Home,1,Yes,2024-07-01,1552.34,415410.47
C0422,Company,F,USA,California,Home,1,Yes,2024-09-01,1916.1,555693.16
C0422,Company,F,USA,California,Home,1,Yes,2024-10-01,1592.45,486629.72
C0423,Individual,F,USA,California,Home,1,No,2024-07-01,1397.58,410950.81
C0423,Individual,F,USA,California,Home,1,No,2025-08-01,986.97,312769.84
C0423,Individual,F,USA,California,Home,1,No,2025-08-01,1201.04,344995.54
C0424,Individual,F,USA,Florida,Home,1,No,2024-09-01,1575.06,521067.94
C0424,Individual,F,USA,Florida,Home,1,No,2024-11-01,1119.1,332700.31
C0424,Individual,F,USA,Florida,Home,1,No,2025-02-01,629.27,180268.05
C0425,Individual,M,USA,Nevada,Home,2,No,2024-05-01,1720.95,560677.96
C0425,Individual,M,USA,Nevada,Home,2,No,2024-05-01,1827.25,515350.54
C0425,Individual,M,USA,Nevada,Home,2,No,2025-02-01,808.59,180903.98
C0426,Individual,F,USA,Oregon,Home,4,Yes,2024-08-01,500.49,134618.94
C0426,Individual,F,USA,Oregon,Home,4,Yes,2025-02-01,799.1,236524.71
C0426,Individual,F,USA,Oregon,Home,4,Yes,2025-12-01,1322.98,519106.96
C0427,Individual,F,USA,California,Home,4,Yes,2024-01-01,1617.9,485657.59
C0427,Individual,F,USA,California,Home,4,Yes,2024-01-01,1898.39,563544.96
C0427,Individual,F,USA,California,Home,4,Yes,2024-10-01,890.65,259911.91
C0427,Individual,F,USA,California,Home,4,Yes,2025-06-01,459.44,147901.85
C0428,Individual,F,USA,Oregon,Home,3,No,2024-10-01,757.2,280039.75
C0428,Individual,F,USA,Oregon,Home,3,No,2024-12-01,717.0,173398.4
C0428,Individual,F,USA,Oregon,Home,3,No,2025-02-01,564.59,200099.0
C0428,Individual,F,USA,Oregon,Home,3,No,2025-09-01,1314.38,330914.17
C0429,Individual,F,USA,California,Home,3,Yes,2024-01-01,715.54,188979.3
C0429,Individual,F,USA,California,Home,3,Yes,2024-10-01,1867.34,573428.92
C0429,Individual,F,USA,California,Home,3,Yes,2025-03-01,974.77,260831.8
C0429,Individual,F,USA,California,Home,3,Yes,2025-11-01,1940.69,480664.14
C0430,Individual,M,USA,Nevada,Home,2,No,2024-03-01,431.76,118779.75
C0430,Individual,M,USA,Nevada,Home,2,No,2024-04-01,1253.3,413945.61
C0430,Individual,M,USA,Nevada,Home,2,No,2025-05-01,1414.25,398416.6
C0431,Individual,M,USA,California,Home,5,Yes,2024-01-01,1154.92,372242.47
C0431,Individual,M,USA,California,Home,5,Yes,2024-06-01,979.64,309331.08
C0431,Individual,M,USA,California,Home,5,Yes,2024-07-01,1914.21,562089.63
C0431,Individual,M,USA,California,Home,5,Yes,2025-04-01,937.7,301088.15
C0432,Company,M,USA,California,Home,5,No,2024-08-01,501.48,156439.68
C0432,Company,M,USA,California,Home,5,No,2024-09-01,1283.1,386247.15
C0432,Company,M,USA,California,Home,5,No,2025-07-01,1618.34,500722.63
C0432,Company,M,USA,California,Home,5,No,2025-08-01,697.68,234440.69
C0433,Individual,F,USA,California,Investment,2,Yes,2024-07-01,1874.35,599735.43
C0433,Individual,F,USA,California,Investment,2,Yes,2025-02-01,784.76,244660.43
C0433,Individual,F,USA,California,Investment,2,Yes,2025-09-01,1934.75,656465.4
C0433,Individual,F,USA,California,Investment,2,Yes,2025-09-01,1772.03,436200.11
C0434,Individual,F,Russia,Tatarstan,Home,5,No,2024-08-01,1609.62,603903.4
C0434,Individual,F,Russia,Tatarstan,Home,5,No,2024-09-01,1054.86,275862.16
C0434,Individual,F,Russia,Tatarstan,Home,5,No,2025-11-01,1672.19,485123.68
C0435,Individual,F,Australia,New South Wales,Home,5,Yes,2024-03-01,1353.02,382435.3
C0435,Individual,F,Australia,New South Wales,Home,5,Yes,2024-11-01,599.72,170472.55
C0435,Individual,F,Australia,New South Wales,Home,5,Yes,2024-11-01,1279.23,356062.49
C0436,Individual,M,USA,Colorado,Home,2,Yes,2024-01-01,1300.05,434169.98
C0436,Individual,M,USA,Colorado,Home,2,Yes,2024-01-01,1610.37,479775.72
C0436,Individual,M,USA,Colorado,Home,2,Yes,2024-07-01,701.19,206156.81
C0436,Individual,M,USA,Colorado,Home,2,Yes,2025-03-01,645.44,207492.13
C0437,Individual,F,USA,Texas,Home,1,No,2024-01-01,1179.42,353361.5
C0437,Individual,F,USA,Texas,Home,1,No,2024-02-01,562.64,145618.18
C0437,Individual,F,USA,Texas,Home,1,No,2024-08-01,662.32,158053.14
C0438,Individual,M,USA,Georgia,Investment,1,Yes,2024-05-01,631.75,190860.98
C0438,Individual,M,USA,Georgia,Investment,1,Yes,2024-08-01,924.4,269789.64
C0438,Individual,M,USA,Georgia,Investment,1,Yes,2024-09-01,1862.29,480379.75
C0438,Individual,M,USA,Georgia,Investment,1,Yes,2025-05-01,1628.68,517610.73
C0439,Individual,M,USA,Virginia,Home,2,No,2024-02-01,1920.65,547817.26
C0439,Individual,M,USA,Virginia,Home,2,No,2024-02-01,1608.56,461116.22
C0439,Individual,M,USA,Virginia,Home,2,No,2024-03-01,739.7,264395.14
C0440,Individual,M,USA,California,Investment,1,No,2024-02-01,799.1,224492.48
C0440,Individual,M,USA,California,Investment,1,No,2024-07-01,549.98,167127.37
C0440,Individual,M,USA,California,Investment,1,No,2024-12-01,1188.51,311878.98
C0441,Individual,F,Russia,Krasnodar Krai,Investment,1,No,2024-02-01,1147.71,373730.03
C0441,Individual,F,Russia,Krasnodar Krai,Investment,1,No,2025-09-01,1906.38,616227.01
C0441,Individual,F,Russia,Krasnodar Krai,Investment,1,No,2025-10-01,758.88,194960.28
C0441,Individual,F,Russia,Krasnodar Krai,Investment,1,No,2025-10-01,1144.09,340932.23
C0442,Individual,F,USA,Colorado,Home,3,Yes,2024-01-01,1168.59,339117.71
C0442,Individual,F,USA,Colorado,Home,3,Yes,2024-04-01,1756.12,508227.88
C0442,Individual,F,USA,Colorado,Home,3,Yes,2024-07-01,1278.95,339994.36
C0442,Individual,F,USA,Colorado,Home,3,Yes,2025-02-01,1755.26,520127.02
C0443,Individual,M,Denmark,Capital Region,Home,1,Yes,2024-03-01,1741.96,555912.87
C0443,Individual,M,Denmark,Capital Region,Home,1,Yes,2024-07-01,1128.21,316684.59
C0443,Individual,M,Denmark,Capital Region,Home,1,Yes,2024-07-01,1713.42,483241.64
C0444,Individual,F,USA,California,Home,2,No,2024-09-01,714.65,248239.89
C0444,Individual,F,USA,California,Home,2,No,2024-11-01,1653.93,399974.1
C0444,Individual,F,USA,California,Home,2,No,2025-01-01,799.05,223242.17
C0444,Individual,F,USA,California,Home,2,No,2025-11-01,608.25,183058.38
C0445,Individual,F,USA,California,Home,2,Yes,2024-01-01,1627.52,518136.39
C0445,Individual,F,USA,California,Home,2,Yes,2024-04-01,1449.43,474592.55
C0445,Individual,F,USA,California,Home,2,Yes,2025-03-01,757.2,256617.65
C0445,Individual,F,USA,California,Home,2,Yes,2025-07-01,573.8,176345.04
